rank,gene,importance,recursion_depth
1,SFTPB,46.05720138549805,4.000
2,KRT6A,41.88294982910156,4.000
3,SFTPA1,35.37849426269531,4.000
4,TG,35.242984771728516,4.000
5,KRT5,34.8093147277832,4.000
6,KRT14,34.2136116027832,4.000
7,SFTPA2,33.40343475341797,4.000
8,KRT6B,32.59172439575195,4.000
9,KRT6C,31.56409454345703,4.000
10,KRT16,30.332799911499023,4.000
11,SFTPC,29.718278884887695,4.000
12,SPRR1B,29.546146392822266,4.000
13,DSG3,29.40134620666504,4.000
14,XIST,29.327913284301758,4.000
15,SCGB2A2,29.282588958740234,4.000
16,SFTA3,28.974613189697266,4.000
17,KRT13,28.430267333984375,4.000
18,NKX2-1,28.259723663330078,4.000
19,SPRR2A,27.955917358398438,4.000
20,RPS4Y1,27.732709884643555,4.000
21,CALML3,27.443130493164062,4.000
22,SPRR1A,26.03984260559082,4.000
23,AZGP1,26.030914306640625,4.000
24,S100A7,25.29083251953125,4.000
25,SPRR3,24.993419647216797,4.000
26,SPRR2D,24.5905704498291,4.000
27,PI3,24.326372146606445,4.000
28,NAPSA,24.2330322265625,4.000
29,FOXE1,24.178403854370117,4.000
30,SERPINB3,23.867366790771484,4.000
31,SLC34A2,23.849437713623047,4.000
32,CLCA2,23.51457977294922,4.000
33,LY6D,23.263559341430664,4.000
34,AKR1B10,23.099580764770508,4.000
35,SPRR2E,23.059722900390625,4.000
36,SCGB3A2,21.89904022216797,4.000
37,SBSN,21.879804611206055,4.000
38,A2ML1,21.688426971435547,4.000
39,SERPINB13,21.554264068603516,4.000
40,KRT17,21.22458267211914,4.000
41,TFF1,21.191415786743164,4.000
42,RHCG,21.134517669677734,4.000
43,CEACAM5,21.04981231689453,4.000
44,DDX3Y,20.7540225982666,4.000
45,SERPINB5,20.727067947387695,4.000
46,CTSE,20.581947326660156,4.000
47,PIP,20.534650802612305,4.000
48,IVL,20.441951751708984,4.000
49,MUC5B,20.39657974243164,4.000
50,CALML5,20.294702529907227,4.000
51,C4BPA,20.067596435546875,4.000
52,KCNJ16,19.864830017089844,4.000
53,PCSK2,19.536930084228516,4.000
54,DSC3,19.464595794677734,4.000
55,IYD,19.3558292388916,4.000
56,AGR3,19.256813049316406,4.000
57,C20orf114,19.20778465270996,4.000
58,GJB6,19.201923370361328,4.000
59,GPX2,19.099390029907227,4.000
60,KRT4,19.06448745727539,4.000
61,FGG,19.01691246032715,4.000
62,UGT1A6,18.95842933654785,4.000
63,SOX2,18.905738830566406,4.000
64,LGALS7,18.740379333496094,4.000
65,SCGB1D2,18.62188720703125,4.000
66,TPO,18.595991134643555,4.000
67,SCEL,18.584491729736328,4.000
68,SCGB1A1,18.51595115661621,4.000
69,PGC,18.49953269958496,4.000
70,ADH7,18.480371475219727,4.000
71,TSHR,18.44293785095215,4.000
72,FGFBP1,18.442747116088867,4.000
73,KDM5D,18.395957946777344,4.000
74,TMPRSS11D,18.248807907104492,4.000
75,ADIPOQ,18.019773483276367,4.000
76,DMBT1,18.015762329101562,4.000
77,CPB1,17.971752166748047,4.000
78,MUCL1,17.949460983276367,4.000
79,SPDEF,17.928298950195312,4.000
80,MSLN,17.86627197265625,4.000
81,PKP1,17.634920120239258,4.000
82,CYP2B7P1,17.629419326782227,4.000
83,PRAME,17.59923553466797,4.000
84,KRTDAP,17.516136169433594,4.000
85,SERPINB4,17.43834114074707,4.000
86,GSTM1,17.408897399902344,4.000
87,C16orf89,17.339357376098633,4.000
88,TFAP2B,17.17182159423828,4.000
89,ALDH3A1,17.10813331604004,4.000
90,DSG1,16.925960540771484,4.000
91,MUC21,16.89167594909668,4.000
92,LGALS7B,16.75751495361328,4.000
93,PTPRZ1,16.72791290283203,4.000
94,SFTA2,16.593027114868164,4.000
95,ANXA8,16.487899780273438,4.000
96,S100A2,16.388933181762695,4.000
97,S100A8,16.356449127197266,4.000
98,C10orf99,16.354148864746094,4.000
99,ADH1B,16.319372177124023,4.000
100,TMPRSS4,16.252880096435547,4.000
101,MAGEA6,16.240251541137695,4.000
102,MAGEA4,16.182493209838867,4.000
103,ANKRD30A,16.148075103759766,4.000
104,MMP1,16.128639221191406,4.000
105,CEACAM6,16.062368392944336,4.000
106,NTS,16.047672271728516,4.000
107,PIGR,16.04003143310547,4.000
108,LASS3,15.945268630981445,4.000
109,S100A7A,15.907899856567383,4.000
110,ROS1,15.903176307678223,4.000
111,USP9Y,15.851542472839355,4.000
112,PLUNC,15.823562622070312,4.000
113,KRT1,15.815559387207031,4.000
114,XAGE1D,15.734068870544434,4.000
115,AQP4,15.712251663208008,4.000
116,LMO3,15.70555591583252,4.000
117,LRP2,15.666954040527344,4.000
118,CA9,15.631159782409668,4.000
119,UPK1B,15.549939155578613,4.000
120,MUC4,15.506635665893555,4.000
121,FAM83C,15.496353149414062,4.000
122,PITX1,15.484707832336426,4.000
123,KLK5,15.39046859741211,4.000
124,KRT23,15.2916259765625,4.000
125,DUOX2,15.133079528808594,4.000
126,FOXA1,15.089864730834961,4.000
127,KLK11,15.002058029174805,4.000
128,GSTA1,14.984487533569336,4.000
129,SCGB3A1,14.970419883728027,4.000
130,BNC1,14.897233009338379,4.000
131,EIF1AY,14.880990982055664,4.000
132,PRLR,14.84556770324707,4.000
133,KLK7,14.828568458557129,4.000
134,LOC286002,14.806218147277832,4.000
135,KLK10,14.805933952331543,4.000
136,GABRP,14.756685256958008,4.000
137,S100A9,14.716193199157715,4.000
138,MMP13,14.700448989868164,4.000
139,MYBPC1,14.653399467468262,4.000
140,TOX3,14.652615547180176,4.000
141,COL11A1,14.645357131958008,4.000
142,CAPN13,14.638382911682129,4.000
143,C4orf7,14.575216293334961,4.000
144,KLK8,14.546442985534668,4.000
145,MAGEA3,14.492061614990234,4.000
146,SPINK5,14.411015510559082,4.000
147,MMP10,14.385289192199707,4.000
148,ZCCHC12,14.37602424621582,4.000
149,VTCN1,14.361688613891602,4.000
150,FAM83A,14.35496997833252,4.000
151,UTY,14.324339866638184,4.000
152,TP63,14.307250022888184,4.000
153,DAPL1,14.290021896362305,4.000
154,GBP6,14.238300323486328,4.000
155,SERPINA3,14.229113578796387,4.000
156,S100P,14.221002578735352,4.000
157,ANXA8L2,14.213461875915527,4.000
158,HOXC10,14.18155574798584,4.000
159,LMX1B,14.168362617492676,4.000
160,AKR1C2,14.140520095825195,4.000
161,SERPINB2,14.118816375732422,4.000
162,HMGCS2,14.012086868286133,4.000
163,IGSF1,13.96368408203125,4.000
164,KLK6,13.955971717834473,4.000
165,TRIM29,13.94336986541748,4.000
166,SPRR2G,13.906747817993164,4.000
167,CLDN18,13.846366882324219,4.000
168,LTF,13.841057777404785,4.000
169,THRSP,13.83784294128418,4.000
170,COL17A1,13.799633979797363,4.000
171,GSTT1,13.789999008178711,4.000
172,GFRA1,13.789690017700195,4.000
173,IL1F5,13.773197174072266,4.000
174,PTPRT,13.695138931274414,4.000
175,WIF1,13.691506385803223,4.000
176,PPP2R2C,13.690845489501953,4.000
177,GP2,13.685210227966309,4.000
178,LOC642587,13.677906036376953,4.000
179,TNNT1,13.662337303161621,4.000
180,GPR87,13.613591194152832,4.000
181,FOLR1,13.595569610595703,4.000
182,FGA,13.576741218566895,4.000
183,WDR72,13.573708534240723,4.000
184,CLEC3A,13.548909187316895,4.000
185,C1orf64,13.472345352172852,4.000
186,MMP3,13.389323234558105,4.000
187,TCERG1L,13.372639656066895,4.000
188,SLC26A7,13.3694429397583,4.000
189,CST1,13.32072639465332,4.000
190,HHATL,13.171836853027344,4.000
191,C2orf40,13.155108451843262,4.000
192,ZG16B,13.1549072265625,4.000
193,KRT75,13.076019287109375,4.000
194,NPY1R,13.069253921508789,4.000
195,KRT15,13.064566612243652,4.000
196,ARHGAP36,13.00767993927002,4.000
197,?|729884,13.007599830627441,4.000
198,ZFY,12.94621467590332,4.000
199,PCP4,12.942590713500977,4.000
200,PEBP4,12.941515922546387,4.000
